date,open_prc,high_prc,low_prc,close_prc,base_prc,volume
2016-08-02,1568000,1568000,1546000,1548000,1568000,166316
2016-08-03,1548000,1548000,1517000,1517000,1548000,150098
2016-08-04,1519000,1533000,1517000,1517000,1517000,140199
2016-08-05,1529000,1564000,1525000,1561000,1517000,139177
2016-08-08,1566000,1575000,1556000,1569000,1561000,222503
2016-08-09,1574000,1579000,1557000,1567000,1569000,180464
2016-08-10,1567000,1570000,1534000,1541000,1567000,246807
2016-08-11,1541000,1559000,1526000,1559000,1541000,210672
2016-08-12,1559000,1570000,1544000,1545000,1559000,209497
2016-08-16,1545000,1576000,1545000,1568000,1545000,216862
2016-08-17,1569000,1570000,1551000,1566000,1568000,148929
2016-08-18,1567000,1644000,1566000,1640000,1566000,366541
2016-08-19,1638000,1675000,1636000,1675000,1640000,336103
2016-08-22,1674000,1692000,1659000,1665000,1675000,252244
2016-08-23,1665000,1694000,1657000,1687000,1665000,230914
2016-08-24,1680000,1682000,1636000,1653000,1687000,318771
2016-08-25,1630000,1659000,1622000,1639000,1653000,283476
2016-08-26,1606000,1623000,1603000,1612000,1639000,241160
2016-08-29,1602000,1640000,1597000,1640000,1612000,178515
2016-08-30,1647000,1671000,1633000,1645000,1640000,156992
2016-08-31,1641000,1641000,1611000,1620000,1645000,410644
2016-09-01,1583000,1588000,1563000,1587000,1620000,375803
2016-09-02,1595000,1613000,1588000,1597000,1587000,163060
2016-09-05,1590000,1615000,1585000,1606000,1597000,167676
2016-09-06,1607000,1645000,1597000,1643000,1606000,153203
2016-09-07,1648000,1652000,1621000,1621000,1643000,191837
2016-09-08,1623000,1639000,1614000,1639000,1621000,241417
2016-09-09,1611000,1618000,1564000,1575000,1639000,265168
2016-09-12,1490000,1506000,1456000,1465000,1575000,529987
2016-09-13,1508000,1549000,1495000,1527000,1465000,494345
2016-09-19,1538000,1569000,1536000,1558000,1527000,448163
2016-09-20,1559000,1588000,1559000,1585000,1558000,258423
2016-09-21,1595000,1601000,1576000,1592000,1585000,210181
2016-09-22,1600000,1641000,1599000,1618000,1592000,228599
2016-09-23,1582000,1598000,1566000,1571000,1618000,365993
2016-09-26,1571000,1596000,1564000,1568000,1571000,290496
2016-09-27,1550000,1575000,1533000,1569000,1568000,196688
2016-09-28,1554000,1573000,1554000,1567000,1569000,174128
2016-09-29,1573000,1619000,1572000,1600000,1567000,227951
2016-09-30,1590000,1615000,1585000,1598000,1600000,235254
2016-10-04,1610000,1624000,1606000,1614000,1598000,261062
2016-10-05,1601000,1626000,1597000,1619000,1614000,249409
2016-10-06,1696000,1700000,1667000,1691000,1619000,591163
2016-10-07,1700000,1716000,1690000,1706000,1691000,521011
2016-10-10,1650000,1689000,1628000,1680000,1706000,505866
2016-10-11,1600000,1625000,1545000,1545000,1680000,768543
2016-10-12,1495000,1545000,1494000,1535000,1545000,781771
2016-10-13,1550000,1581000,1545000,1557000,1535000,437291
2016-10-14,1548000,1588000,1547000,1577000,1557000,283179
2016-10-17,1565000,1602000,1538000,1590000,1577000,255704
2016-10-18,1572000,1595000,1572000,1589000,1590000,207690
2016-10-19,1579000,1643000,1575000,1625000,1589000,308891
2016-10-20,1626000,1651000,1609000,1620000,1625000,206609
2016-10-21,1606000,1613000,1588000,1589000,1620000,209550
2016-10-24,1593000,1608000,1590000,1608000,1589000,185799
2016-10-25,1600000,1604000,1592000,1597000,1608000,197322
2016-10-26,1597000,1599000,1562000,1567000,1597000,210680
2016-10-27,1571000,1617000,1556000,1573000,1567000,282340
2016-10-28,1580000,1614000,1580000,1614000,1573000,204284
2016-10-31,1616000,1639000,1611000,1639000,1614000,241344
2016-11-01,1630000,1652000,1612000,1652000,1639000,206948
2016-11-02,1640000,1652000,1631000,1643000,1652000,201985
2016-11-03,1630000,1640000,1606000,1616000,1643000,206837
2016-11-04,1605000,1634000,1605000,1627000,1616000,142077
2016-11-07,1647000,1650000,1634000,1640000,1627000,153238
2016-11-08,1649000,1649000,1635000,1644000,1640000,108349
2016-11-09,1646000,1657000,1591000,1596000,1644000,313672
2016-11-10,1630000,1650000,1618000,1649000,1596000,235907
2016-11-11,1585000,1618000,1585000,1598000,1649000,256736
2016-11-14,1595000,1596000,1552000,1553000,1598000,302666
2016-11-15,1553000,1581000,1539000,1539000,1553000,273314
2016-11-16,1540000,1564000,1540000,1558000,1539000,266164
2016-11-17,1555000,1576000,1545000,1568000,1558000,157411
2016-11-18,1582000,1588000,1570000,1586000,1568000,189215
2016-11-21,1565000,1606000,1565000,1593000,1586000,163604
2016-11-22,1607000,1645000,1600000,1640000,1593000,195022
2016-11-23,1661000,1661000,1626000,1649000,1640000,253372
2016-11-24,1649000,1652000,1633000,1650000,1649000,155143
2016-11-25,1641000,1652000,1633000,1650000,1650000,125538
2016-11-28,1650000,1681000,1640000,1677000,1650000,265881
2016-11-29,1690000,1698000,1669000,1677000,1677000,361626
2016-11-30,1677000,1747000,1677000,1746000,1677000,570704
2016-12-01,1740000,1753000,1733000,1749000,1746000,310707
2016-12-02,1724000,1738000,1707000,1727000,1749000,307059
2016-12-05,1717000,1734000,1711000,1718000,1727000,169692
2016-12-06,1722000,1760000,1720000,1748000,1718000,280036
2016-12-07,1752000,1774000,1752000,1772000,1748000,192073
2016-12-08,1799000,1801000,1776000,1790000,1772000,329251
2016-12-09,1795000,1795000,1770000,1780000,1790000,190435
2016-12-12,1733000,1768000,1733000,1752000,1780000,228289
2016-12-13,1731000,1772000,1731000,1766000,1752000,233689
2016-12-14,1778000,1784000,1764000,1777000,1766000,149102
2016-12-15,1741000,1775000,1741000,1759000,1777000,115471
2016-12-16,1765000,1801000,1760000,1793000,1759000,234954
2016-12-19,1781000,1819000,1781000,1795000,1793000,108716
2016-12-20,1796000,1820000,1792000,1812000,1795000,152304
2016-12-21,1818000,1830000,1801000,1805000,1812000,131042
2016-12-22,1813000,1815000,1799000,1809000,1805000,127092
2016-12-23,1801000,1804000,1780000,1782000,1809000,166697
2016-12-26,1780000,1800000,1778000,1798000,1782000,96472
2016-12-27,1799000,1810000,1793000,1799000,1798000,93069
2016-12-28,1792000,1799000,1780000,1788000,1799000,133258
2016-12-29,1771000,1802000,1770000,1802000,1788000,150329
2017-01-02,1799000,1812000,1794000,1805000,1802000,93012
2017-01-03,1814000,1831000,1801000,1824000,1805000,147153
2017-01-04,1825000,1826000,1805000,1808000,1824000,159435
2017-01-05,1803000,1803000,1777000,1778000,1808000,219349
2017-01-06,1809000,1822000,1802000,1810000,1778000,177619
2017-01-09,1830000,1875000,1828000,1861000,1810000,263898
2017-01-10,1864000,1870000,1854000,1862000,1861000,181996
2017-01-11,1876000,1928000,1871000,1914000,1862000,240363
2017-01-12,1900000,1940000,1899000,1940000,1914000,233383
2017-01-13,1905000,1916000,1873000,1873000,1940000,319089
2017-01-16,1843000,1891000,1816000,1833000,1873000,332230
2017-01-17,1829000,1873000,1829000,1848000,1833000,163014
2017-01-18,1852000,1875000,1831000,1847000,1848000,177508
2017-01-19,1886000,1896000,1851000,1874000,1847000,188378
2017-01-20,1856000,1871000,1844000,1860000,1874000,183700
2017-01-23,1860000,1903000,1850000,1903000,1860000,176208
2017-01-24,1906000,1929000,1894000,1908000,1903000,220975
2017-01-25,1917000,1970000,1916000,1970000,1908000,268677
2017-01-26,1971000,2000000,1971000,1995000,1970000,304290
2017-01-31,1995000,1995000,1973000,1973000,1995000,359844
2017-02-01,1977000,1983000,1952000,1956000,1973000,283008
2017-02-02,1980000,1983000,1960000,1968000,1956000,300586
2017-02-03,1970000,1975000,1959000,1973000,1968000,207727
2017-02-06,1979000,1983000,1957000,1978000,1973000,177214
2017-02-07,1978000,1979000,1938000,1941000,1978000,280836
2017-02-08,1937000,1939000,1910000,1920000,1941000,341859
2017-02-09,1939000,1942000,1911000,1920000,1920000,273883
2017-02-10,1920000,1938000,1915000,1918000,1920000,220415
2017-02-13,1887000,1903000,1886000,1898000,1918000,222041
2017-02-14,1898000,1913000,1866000,1879000,1898000,262483
2017-02-15,1854000,1898000,1854000,1886000,1879000,283831
2017-02-16,1890000,1918000,1889000,1901000,1886000,204527
2017-02-17,1878000,1902000,1864000,1893000,1901000,307549
2017-02-20,1911000,1939000,1908000,1933000,1893000,149716
2017-02-21,1927000,1978000,1921000,1947000,1933000,211252
2017-02-22,1950000,1967000,1949000,1965000,1947000,170789
2017-02-23,1951000,1972000,1951000,1959000,1965000,204346
2017-02-24,1948000,1955000,1903000,1911000,1959000,185937
2017-02-27,1901000,1907000,1885000,1903000,1911000,180674
2017-02-28,1903000,1938000,1898000,1922000,1903000,301774
2017-03-02,1921000,1993000,1921000,1986000,1922000,424996
2017-03-03,1967000,1986000,1958000,1981000,1986000,254174
2017-03-06,1961000,2011000,1961000,2004000,1981000,244697
2017-03-07,1990000,2016000,1990000,2010000,2004000,211065
2017-03-08,2010000,2031000,2007000,2010000,2010000,242819
2017-03-09,2010000,2015000,2001000,2010000,2010000,287445
2017-03-10,1998000,2021000,1993000,2009000,2010000,204556
2017-03-13,2002000,2049000,2002000,2030000,2009000,148482
2017-03-14,2031000,2077000,2025000,2068000,2030000,226501
2017-03-15,2040000,2072000,2040000,2070000,2068000,191757
2017-03-16,2090000,2109000,2077000,2092000,2070000,198663
2017-03-17,2090000,2125000,2086000,2120000,2092000,252046
2017-03-20,2100000,2106000,2087000,2095000,2120000,205001
2017-03-21,2089000,2134000,2088000,2128000,2095000,284403
2017-03-22,2080000,2123000,2079000,2123000,2128000,328545
2017-03-23,2110000,2118000,2085000,2090000,2123000,307942
2017-03-24,2080000,2099000,2054000,2075000,2090000,256163
2017-03-27,2060000,2094000,2059000,2060000,2075000,243553
2017-03-28,2078000,2092000,2069000,2074000,2060000,164325
2017-03-29,2087000,2098000,2079000,2089000,2074000,201865
2017-03-30,2094000,2122000,2094000,2099000,2089000,164080
2017-03-31,2091000,2101000,2060000,2060000,2099000,210006
2017-04-03,2070000,2086000,2065000,2072000,2060000,191588
2017-04-04,2080000,2109000,2076000,2104000,2072000,245110
2017-04-05,2095000,2112000,2085000,2107000,2104000,213994
2017-04-06,2100000,2104000,2080000,2092000,2107000,193668
2017-04-07,2090000,2091000,2058000,2080000,2092000,200420
2017-04-10,2097000,2097000,2075000,2097000,2080000,142827
2017-04-11,2097000,2097000,2079000,2080000,2097000,143458
2017-04-12,2093000,2097000,2085000,2095000,2080000,165498
2017-04-13,2083000,2123000,2083000,2121000,2095000,180816
2017-04-14,2108000,2113000,2088000,2101000,2121000,109257
2017-04-17,2100000,2104000,2076000,2078000,2101000,104495
2017-04-18,2084000,2091000,2064000,2075000,2078000,137213
2017-04-19,2065000,2071000,2045000,2045000,2075000,235258
2017-04-20,2029000,2040000,2004000,2014000,2045000,422977
2017-04-21,2024000,2070000,2024000,2038000,2014000,302610
2017-04-24,2063000,2063000,2046000,2062000,2038000,179803
2017-04-25,2073000,2137000,2066000,2135000,2062000,385992
2017-04-26,2135000,2140000,2126000,2140000,2135000,295896
2017-04-27,2135000,2226000,2098000,2192000,2140000,460645
2017-04-28,2289000,2290000,2226000,2231000,2192000,453714
2017-05-02,2275000,2275000,2238000,2245000,2231000,281366
2017-05-04,2285000,2285000,2243000,2276000,2245000,273802
2017-05-08,2276000,2351000,2267000,2351000,2276000,391651
2017-05-10,2308000,2361000,2280000,2280000,2351000,468219
2017-05-11,2271000,2309000,2261000,2275000,2280000,425557
2017-05-12,2288000,2308000,2283000,2291000,2275000,188458
2017-05-15,2281000,2314000,2281000,2305000,2291000,160028
2017-05-16,2333000,2340000,2305000,2319000,2305000,176075
2017-05-17,2306000,2332000,2305000,2317000,2319000,148489
2017-05-18,2287000,2300000,2277000,2297000,2317000,223207
2017-05-19,2282000,2289000,2236000,2236000,2297000,315247
2017-05-22,2252000,2269000,2238000,2255000,2236000,352871
2017-05-23,2270000,2279000,2245000,2246000,2255000,252141
2017-05-24,2243000,2265000,2240000,2244000,2246000,173508
2017-05-25,2258000,2284000,2240000,2284000,2244000,260896
2017-05-26,2280000,2323000,2277000,2304000,2284000,272273
2017-05-29,2311000,2320000,2269000,2281000,2304000,174791
2017-05-30,2276000,2283000,2224000,2232000,2281000,248672
2017-05-31,2229000,2251000,2220000,2235000,2232000,373382
2017-06-01,2243000,2245000,2220000,2234000,2235000,195070
2017-06-02,2253000,2298000,2250000,2298000,2234000,249775
2017-06-05,2302000,2318000,2286000,2297000,2298000,151988
2017-06-07,2325000,2325000,2262000,2265000,2297000,274583
2017-06-08,2250000,2279000,2250000,2258000,2265000,279575
2017-06-09,2284000,2322000,2280000,2305000,2258000,234657
2017-06-12,2271000,2280000,2257000,2269000,2305000,219086
2017-06-13,2257000,2281000,2257000,2270000,2269000,172498
2017-06-14,2290000,2303000,2262000,2268000,2270000,203334
2017-06-15,2284000,2296000,2259000,2284000,2268000,193140
2017-06-16,2275000,2297000,2273000,2279000,2284000,348069
2017-06-19,2279000,2328000,2278000,2328000,2279000,226078
2017-06-20,2362000,2407000,2361000,2407000,2328000,300900
2017-06-21,2387000,2406000,2374000,2374000,2407000,199473
2017-06-22,2398000,2404000,2386000,2398000,2374000,229116
2017-06-23,2380000,2389000,2371000,2381000,2398000,190302
2017-06-26,2376000,2418000,2376000,2414000,2381000,171056
2017-06-27,2411000,2420000,2395000,2415000,2414000,192335
2017-06-28,2380000,2400000,2378000,2385000,2415000,191450
2017-06-29,2402000,2416000,2397000,2397000,2385000,166131
2017-06-30,2375000,2381000,2355000,2377000,2397000,237551
2017-07-03,2375000,2389000,2356000,2361000,2377000,136111
2017-07-04,2358000,2370000,2345000,2350000,2361000,159220
2017-07-05,2341000,2384000,2339000,2379000,2350000,212805
2017-07-06,2400000,2405000,2386000,2403000,2379000,218461
2017-07-07,2387000,2406000,2381000,2393000,2403000,162638
2017-07-10,2425000,2445000,2416000,2433000,2393000,215855
2017-07-11,2432000,2450000,2414000,2450000,2433000,194356
2017-07-12,2450000,2500000,2442000,2494000,2450000,189723
2017-07-13,2504000,2547000,2502000,2528000,2494000,320683
2017-07-14,2550000,2554000,2521000,2524000,2528000,164780
2017-07-17,2545000,2551000,2526000,2532000,2524000,179522
2017-07-18,2521000,2544000,2518000,2542000,2532000,141689
2017-07-19,2531000,2541000,2500000,2537000,2542000,223150
2017-07-20,2538000,2566000,2528000,2560000,2537000,167352
2017-07-21,2543000,2558000,2526000,2554000,2560000,168981
2017-07-24,2535000,2550000,2531000,2543000,2554000,141995
2017-07-25,2525000,2538000,2497000,2500000,2543000,216212
2017-07-26,2480000,2501000,2465000,2492000,2500000,224496
2017-07-27,2500000,2532000,2478000,2490000,2492000,228990
2017-07-28,2490000,2490000,2369000,2388000,2490000,523366
2017-07-31,2371000,2412000,2346000,2410000,2388000,254028
2017-08-01,2400000,2442000,2377000,2430000,2410000,227390
2017-08-02,2460000,2467000,2430000,2450000,2430000,155549
2017-08-03,2450000,2450000,2356000,2389000,2450000,310816
2017-08-04,2408000,2409000,2375000,2385000,2389000,167184
2017-08-07,2375000,2404000,2372000,2379000,2385000,144365
2017-08-08,2399000,2413000,2374000,2386000,2379000,159592
2017-08-09,2370000,2370000,2312000,2314000,2386000,291108
2017-08-10,2310000,2316000,2273000,2295000,2314000,459723
2017-08-11,2256000,2265000,2211000,2231000,2295000,508146
2017-08-14,2256000,2270000,2236000,2250000,2231000,383712
2017-08-16,2311000,2319000,2300000,2310000,2250000,438273
2017-08-17,2348000,2365000,2337000,2352000,2310000,248317
2017-08-18,2338000,2362000,2312000,2345000,2352000,209559
2017-08-21,2362000,2362000,2329000,2342000,2345000,102069
2017-08-22,2341000,2358000,2335000,2350000,2342000,147635
2017-08-23,2389000,2389000,2359000,2374000,2350000,187694
2017-08-24,2376000,2383000,2367000,2376000,2374000,173149
2017-08-25,2394000,2394000,2336000,2351000,2376000,224871
2017-08-28,2351000,2362000,2298000,2305000,2351000,199242
2017-08-29,2282000,2304000,2258000,2304000,2305000,252473
2017-08-30,2319000,2320000,2298000,2310000,2304000,150260
2017-08-31,2311000,2332000,2300000,2316000,2310000,220234
2017-09-01,2323000,2332000,2315000,2324000,2316000,212834
2017-09-04,2289000,2318000,2275000,2302000,2324000,158870
2017-09-05,2312000,2345000,2298000,2338000,2302000,234322
2017-09-06,2338000,2359000,2335000,2350000,2338000,216221
2017-09-07,2350000,2411000,2350000,2406000,2350000,193530
2017-09-08,2435000,2459000,2429000,2454000,2406000,217860
2017-09-11,2485000,2509000,2475000,2490000,2454000,207495
2017-09-12,2510000,2511000,2457000,2480000,2490000,240595
2017-09-13,2491000,2520000,2472000,2481000,2480000,187140
2017-09-14,2503000,2516000,2488000,2515000,2481000,284095
2017-09-15,2515000,2528000,2493000,2520000,2515000,215146
2017-09-18,2527000,2624000,2526000,2624000,2520000,230499
2017-09-19,2625000,2632000,2589000,2606000,2624000,197008
2017-09-20,2606000,2625000,2592000,2611000,2606000,185855
2017-09-21,2611000,2648000,2611000,2640000,2611000,176796
2017-09-22,2648000,2680000,2623000,2650000,2640000,278448
2017-09-25,2650000,2684000,2650000,2681000,2650000,186062
2017-09-26,2651000,2656000,2578000,2583000,2681000,341144
2017-09-27,2600000,2610000,2575000,2584000,2583000,215940
2017-09-28,2613000,2623000,2563000,2563000,2584000,240509
2017-09-29,2559000,2581000,2542000,2564000,2563000,258188
2017-10-10,2668000,2682000,2640000,2640000,2564000,410396
2017-10-11,2680000,2738000,2667000,2732000,2640000,273043
2017-10-12,2742000,2758000,2705000,2740000,2732000,277814
2017-10-13,2727000,2742000,2689000,2700000,2740000,252033
2017-10-16,2699000,2743000,2688000,2696000,2700000,195399
2017-10-17,2701000,2769000,2700000,2740000,2696000,212156
2017-10-18,2741000,2762000,2702000,2738000,2740000,202215
2017-10-19,2735000,2735000,2649000,2649000,2738000,242174
2017-10-20,2640000,2705000,2640000,2692000,2649000,160541
2017-10-23,2730000,2732000,2700000,2715000,2692000,166221
2017-10-24,2735000,2739000,2702000,2702000,2715000,116121
2017-10-25,2702000,2721000,2685000,2695000,2702000,117657
2017-10-26,2686000,2695000,2620000,2620000,2695000,195531
2017-10-27,2620000,2666000,2607000,2654000,2620000,147850
2017-10-30,2689000,2716000,2685000,2702000,2654000,163923
2017-10-31,2703000,2772000,2675000,2754000,2702000,267631
2017-11-01,2875000,2875000,2809000,2861000,2754000,290205
2017-11-02,2875000,2876000,2838000,2853000,2861000,214421
2017-11-03,2853000,2857000,2793000,2819000,2853000,198716
2017-11-06,2819000,2825000,2767000,2819000,2819000,180019
2017-11-07,2819000,2846000,2793000,2805000,2819000,149291
2017-11-08,2805000,2853000,2793000,2838000,2805000,170404
